name,categoryName,temporarilyClosed,permanentlyClosed,totalScore,location,popularTimesHistogram,reviewsCount,latitud,longitud,tipo,1994,2000,2011,2014,2015,2016,2017,2018,2019,Average,1,2,3,4,5,6,7,8,9,10,11,12
MONTJUÏC CASTLE,Castle,False,False,4.4,"{'lat': 41.362959, 'lng': 2.1650636}","{'Su': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 28}, {'hour': 11, 'occupancyPercent': 68}, {'hour': 12, 'occupancyPercent': 100}, {'hour': 13, 'occupancyPercent': 89}, {'hour': 14, 'occupancyPercent': 58}, {'hour': 15, 'occupancyPercent': 51}, {'hour': 16, 'occupancyPercent': 68}, {'hour': 17, 'occupancyPercent': 77}, {'hour': 18, 'occupancyPercent': 60}, {'hour': 19, 'occupancyPercent': 32}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}], 'Mo': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 14}, {'hour': 11, 'occupancyPercent': 19}, {'hour': 12, 'occupancyPercent': 21}, {'hour': 13, 'occupancyPercent': 20}, {'hour': 14, 'occupancyPercent': 15}, {'hour': 15, 'occupancyPercent': 12}, {'hour': 16, 'occupancyPercent': 12}, {'hour': 17, 'occupancyPercent': 16}, {'hour': 18, 'occupancyPercent': 16}, {'hour': 19, 'occupancyPercent': 12}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}], 'Tu': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 13}, {'hour': 11, 'occupancyPercent': 16}, {'hour': 12, 'occupancyPercent': 17}, {'hour': 13, 'occupancyPercent': 15}, {'hour': 14, 'occupancyPercent': 11}, {'hour': 15, 'occupancyPercent': 9}, {'hour': 16, 'occupancyPercent': 10}, {'hour': 17, 'occupancyPercent': 12}, {'hour': 18, 'occupancyPercent': 13}, {'hour': 19, 'occupancyPercent': 9}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}], 'We': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 14}, {'hour': 11, 'occupancyPercent': 18}, {'hour': 12, 'occupancyPercent': 19}, {'hour': 13, 'occupancyPercent': 16}, {'hour': 14, 'occupancyPercent': 12}, {'hour': 15, 'occupancyPercent': 10}, {'hour': 16, 'occupancyPercent': 11}, {'hour': 17, 'occupancyPercent': 14}, {'hour': 18, 'occupancyPercent': 14}, {'hour': 19, 'occupancyPercent': 9}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}], 'Th': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 13}, {'hour': 11, 'occupancyPercent': 18}, {'hour': 12, 'occupancyPercent': 19}, {'hour': 13, 'occupancyPercent': 18}, {'hour': 14, 'occupancyPercent': 15}, {'hour': 15, 'occupancyPercent': 12}, {'hour': 16, 'occupancyPercent': 12}, {'hour': 17, 'occupancyPercent': 12}, {'hour': 18, 'occupancyPercent': 12}, {'hour': 19, 'occupancyPercent': 9}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}], 'Fr': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 14}, {'hour': 11, 'occupancyPercent': 20}, {'hour': 12, 'occupancyPercent': 24}, {'hour': 13, 'occupancyPercent': 24}, {'hour': 14, 'occupancyPercent': 20}, {'hour': 15, 'occupancyPercent': 7}, {'hour': 16, 'occupancyPercent': 15}, {'hour': 17, 'occupancyPercent': 19}, {'hour': 18, 'occupancyPercent': 20}, {'hour': 19, 'occupancyPercent': 14}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}], 'Sa': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 24}, {'hour': 11, 'occupancyPercent': 46}, {'hour': 12, 'occupancyPercent': 63}, {'hour': 13, 'occupancyPercent': 63}, {'hour': 14, 'occupancyPercent': 48}, {'hour': 15, 'occupancyPercent': 35}, {'hour': 16, 'occupancyPercent': 37}, {'hour': 17, 'occupancyPercent': 44}, {'hour': 18, 'occupancyPercent': 40}, {'hour': 19, 'occupancyPercent': 25}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}]}",36979,41.364433,2.167106,Museums and Collections,0.0,0.0,0.0,577639.0,670526,734460,761729.0,831210.0,881215.0,824718.0,37473.90175860367,43391.508522953845,52225.12447837288,71440.55258377301,80648.35860172931,90169.51216431808,105267.27705432476,105277.0410204265,86043.94342439425,69172.29605454278,43791.28789635804,39817.19644020289
COSMOCAIXA BARCELONA,Museum,False,False,4.6,"{'lat': 41.412972, 'lng': 2.131551}","{'Su': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 42}, {'hour': 11, 'occupancyPercent': 75}, {'hour': 12, 'occupancyPercent': 97}, {'hour': 13, 'occupancyPercent': 92}, {'hour': 14, 'occupancyPercent': 73}, {'hour': 15, 'occupancyPercent': 66}, {'hour': 16, 'occupancyPercent': 79}, {'hour': 17, 'occupancyPercent': 90}, {'hour': 18, 'occupancyPercent': 77}, {'hour': 19, 'occupancyPercent': 47}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}], 'Mo': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 26}, {'hour': 11, 'occupancyPercent': 34}, {'hour': 12, 'occupancyPercent': 37}, {'hour': 13, 'occupancyPercent': 33}, {'hour': 14, 'occupancyPercent': 27}, {'hour': 15, 'occupancyPercent': 23}, {'hour': 16, 'occupancyPercent': 22}, {'hour': 17, 'occupancyPercent': 22}, {'hour': 18, 'occupancyPercent': 18}, {'hour': 19, 'occupancyPercent': 11}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}], 'Tu': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 23}, {'hour': 11, 'occupancyPercent': 28}, {'hour': 12, 'occupancyPercent': 29}, {'hour': 13, 'occupancyPercent': 27}, {'hour': 14, 'occupancyPercent': 24}, {'hour': 15, 'occupancyPercent': 22}, {'hour': 16, 'occupancyPercent': 21}, {'hour': 17, 'occupancyPercent': 20}, {'hour': 18, 'occupancyPercent': 17}, {'hour': 19, 'occupancyPercent': 11}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}], 'We': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 24}, {'hour': 11, 'occupancyPercent': 30}, {'hour': 12, 'occupancyPercent': 32}, {'hour': 13, 'occupancyPercent': 29}, {'hour': 14, 'occupancyPercent': 24}, {'hour': 15, 'occupancyPercent': 21}, {'hour': 16, 'occupancyPercent': 22}, {'hour': 17, 'occupancyPercent': 25}, {'hour': 18, 'occupancyPercent': 25}, {'hour': 19, 'occupancyPercent': 18}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}], 'Th': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 28}, {'hour': 11, 'occupancyPercent': 34}, {'hour': 12, 'occupancyPercent': 36}, {'hour': 13, 'occupancyPercent': 33}, {'hour': 14, 'occupancyPercent': 28}, {'hour': 15, 'occupancyPercent': 25}, {'hour': 16, 'occupancyPercent': 26}, {'hour': 17, 'occupancyPercent': 27}, {'hour': 18, 'occupancyPercent': 24}, {'hour': 19, 'occupancyPercent': 16}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}], 'Fr': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 27}, {'hour': 11, 'occupancyPercent': 34}, {'hour': 12, 'occupancyPercent': 36}, {'hour': 13, 'occupancyPercent': 33}, {'hour': 14, 'occupancyPercent': 29}, {'hour': 15, 'occupancyPercent': 44}, {'hour': 16, 'occupancyPercent': 31}, {'hour': 17, 'occupancyPercent': 36}, {'hour': 18, 'occupancyPercent': 36}, {'hour': 19, 'occupancyPercent': 28}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}], 'Sa': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 44}, {'hour': 11, 'occupancyPercent': 72}, {'hour': 12, 'occupancyPercent': 90}, {'hour': 13, 'occupancyPercent': 85}, {'hour': 14, 'occupancyPercent': 69}, {'hour': 15, 'occupancyPercent': 66}, {'hour': 16, 'occupancyPercent': 82}, {'hour': 17, 'occupancyPercent': 100}, {'hour': 18, 'occupancyPercent': 92}, {'hour': 19, 'occupancyPercent': 60}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}]}",23944,41.41327,2.1306581,Museums and Collections,419709.0,262561.0,0.0,739649.0,733778,757245,884636.0,1045961.0,1002965.0,977854.0,44432.163151838125,51448.568086551415,61922.43514956001,84705.83897314327,95623.37678107597,106912.44540306758,124813.60651359578,124825.18348088455,102020.82924504815,82016.40607591791,51922.579638864794,47210.56750045246
MUSEU NACIONAL D'ART DE CATALUNYA,Art museum,False,False,4.6,,"{'Su': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 32}, {'hour': 11, 'occupancyPercent': 67}, {'hour': 12, 'occupancyPercent': 91}, {'hour': 13, 'occupancyPercent': 82}, {'hour': 14, 'occupancyPercent': 49}, {'hour': 15, 'occupancyPercent': 0}, {'hour': 16, 'occupancyPercent': 0}, {'hour': 17, 'occupancyPercent': 0}, {'hour': 18, 'occupancyPercent': 0}, {'hour': 19, 'occupancyPercent': 0}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}], 'Mo': [], 'Tu': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 29}, {'hour': 11, 'occupancyPercent': 36}, {'hour': 12, 'occupancyPercent': 38}, {'hour': 13, 'occupancyPercent': 36}, {'hour': 14, 'occupancyPercent': 30}, {'hour': 15, 'occupancyPercent': 25}, {'hour': 16, 'occupancyPercent': 22}, {'hour': 17, 'occupancyPercent': 22}, {'hour': 18, 'occupancyPercent': 0}, {'hour': 19, 'occupancyPercent': 0}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}], 'We': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 31}, {'hour': 11, 'occupancyPercent': 38}, {'hour': 12, 'occupancyPercent': 40}, {'hour': 13, 'occupancyPercent': 36}, {'hour': 14, 'occupancyPercent': 30}, {'hour': 15, 'occupancyPercent': 25}, {'hour': 16, 'occupancyPercent': 24}, {'hour': 17, 'occupancyPercent': 24}, {'hour': 18, 'occupancyPercent': 0}, {'hour': 19, 'occupancyPercent': 0}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}], 'Th': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 34}, {'hour': 11, 'occupancyPercent': 43}, {'hour': 12, 'occupancyPercent': 45}, {'hour': 13, 'occupancyPercent': 40}, {'hour': 14, 'occupancyPercent': 32}, {'hour': 15, 'occupancyPercent': 26}, {'hour': 16, 'occupancyPercent': 26}, {'hour': 17, 'occupancyPercent': 28}, {'hour': 18, 'occupancyPercent': 0}, {'hour': 19, 'occupancyPercent': 0}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}], 'Fr': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 29}, {'hour': 11, 'occupancyPercent': 39}, {'hour': 12, 'occupancyPercent': 41}, {'hour': 13, 'occupancyPercent': 36}, {'hour': 14, 'occupancyPercent': 27}, {'hour': 15, 'occupancyPercent': 22}, {'hour': 16, 'occupancyPercent': 21}, {'hour': 17, 'occupancyPercent': 20}, {'hour': 18, 'occupancyPercent': 0}, {'hour': 19, 'occupancyPercent': 0}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}], 'Sa': []}",18928,41.368855,2.1533628,Museums and Collections,0.0,368063.0,0.0,718230.0,717211,820516,866271.0,891346.0,837694.0,865103.6666666666,39308.96356775829,45516.34998315217,54782.53982375001,74938.92941455725,84597.63305397025,94585.02857327736,110422.1168444392,110432.3589427999,90257.4346029827,72559.5984912869,45935.70617737816,41767.00719131444
CENTRE DE CULTURA CONTEMPORÀNIA DE BARCELONA,Cultural center,False,False,4.5,"{'lat': 41.3837044, 'lng': 2.1668625}","{'Su': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 0}, {'hour': 11, 'occupancyPercent': 41}, {'hour': 12, 'occupancyPercent': 62}, {'hour': 13, 'occupancyPercent': 61}, {'hour': 14, 'occupancyPercent': 46}, {'hour': 15, 'occupancyPercent': 42}, {'hour': 16, 'occupancyPercent': 58}, {'hour': 17, 'occupancyPercent': 76}, {'hour': 18, 'occupancyPercent': 73}, {'hour': 19, 'occupancyPercent': 49}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}], 'Mo': [], 'Tu': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 0}, {'hour': 11, 'occupancyPercent': 34}, {'hour': 12, 'occupancyPercent': 37}, {'hour': 13, 'occupancyPercent': 35}, {'hour': 14, 'occupancyPercent': 29}, {'hour': 15, 'occupancyPercent': 24}, {'hour': 16, 'occupancyPercent': 31}, {'hour': 17, 'occupancyPercent': 51}, {'hour': 18, 'occupancyPercent': 64}, {'hour': 19, 'occupancyPercent': 51}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}], 'We': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 0}, {'hour': 11, 'occupancyPercent': 40}, {'hour': 12, 'occupancyPercent': 44}, {'hour': 13, 'occupancyPercent': 41}, {'hour': 14, 'occupancyPercent': 34}, {'hour': 15, 'occupancyPercent': 29}, {'hour': 16, 'occupancyPercent': 34}, {'hour': 17, 'occupancyPercent': 51}, {'hour': 18, 'occupancyPercent': 63}, {'hour': 19, 'occupancyPercent': 54}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}], 'Th': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 0}, {'hour': 11, 'occupancyPercent': 39}, {'hour': 12, 'occupancyPercent': 42}, {'hour': 13, 'occupancyPercent': 39}, {'hour': 14, 'occupancyPercent': 33}, {'hour': 15, 'occupancyPercent': 27}, {'hour': 16, 'occupancyPercent': 32}, {'hour': 17, 'occupancyPercent': 51}, {'hour': 18, 'occupancyPercent': 70}, {'hour': 19, 'occupancyPercent': 64}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}], 'Fr': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 0}, {'hour': 11, 'occupancyPercent': 42}, {'hour': 12, 'occupancyPercent': 46}, {'hour': 13, 'occupancyPercent': 43}, {'hour': 14, 'occupancyPercent': 35}, {'hour': 15, 'occupancyPercent': 33}, {'hour': 16, 'occupancyPercent': 45}, {'hour': 17, 'occupancyPercent': 71}, {'hour': 18, 'occupancyPercent': 86}, {'hour': 19, 'occupancyPercent': 70}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}], 'Sa': [{'hour': 6, 'occupancyPercent': 0}, {'hour': 7, 'occupancyPercent': 0}, {'hour': 8, 'occupancyPercent': 0}, {'hour': 9, 'occupancyPercent': 0}, {'hour': 10, 'occupancyPercent': 0}, {'hour': 11, 'occupancyPercent': 42}, {'hour': 12, 'occupancyPercent': 63}, {'hour': 13, 'occupancyPercent': 72}, {'hour': 14, 'occupancyPercent': 63}, {'hour': 15, 'occupancyPercent': 55}, {'hour': 16, 'occupancyPercent': 67}, {'hour': 17, 'occupancyPercent': 94}, {'hour': 18, 'occupancyPercent': 100}, {'hour': 19, 'occupancyPercent': 70}, {'hour': 20, 'occupancyPercent': 0}, {'hour': 21, 'occupancyPercent': 0}, {'hour': 22, 'occupancyPercent': 0}, {'hour': 23, 'occupancyPercent': 0}]}",7432,41.383884,2.1667948,Exposition Centers,250394.0,378145.0,0.0,426935.0,383866,433009,382164.0,465638.0,517716.0,455172.6666666667,20682.337227838274,23948.34191212305,28823.730263944275,39428.976726221794,44510.88547483957,49765.73483768403,58098.38903668383,58103.77789746749,47488.77941186846,38177.096237262165,24168.985384765478,21975.632255968292
